date,actual_rv_abs,actual_rv_sq,forecast_rv_abs,forecast_rv_sq,p_calm,regime,rv_abs_error
2024-03-12,0.07979474785970751,0.06450764853771472,0.24764592979443986,0.19760103526188474,0.08018266782164574,STRESS,0.16785118193473236
2024-03-13,0.18980142634580943,0.1931930944191388,0.2827667207264108,0.22569563288697497,0.08018261194229126,STRESS,0.09296529438060136
2024-03-14,0.1828152683693628,0.14588104536700316,0.25718883493713557,0.2056895719891639,0.10321703925728798,STRESS,0.07437356656777278
2024-03-15,0.37482512655517447,0.30616341312790374,0.29117237802095614,0.23289714183145105,0.03987237624824047,STRESS,0.08365274853421834
2024-03-18,0.3566822478053571,0.2889496342621076,0.2800854234735288,0.2248284755874993,0.05138958618044853,STRESS,0.0765968243318283
2024-03-19,0.20074468330063552,0.1916164505765304,0.27715896886552904,0.22136326162271705,0.039872344583272934,STRESS,0.07641428556489352
2024-03-20,0.1599831489539815,0.12789196508077844,0.3068165206078228,0.24484502276933096,0.06866545230150223,STRESS,0.14683337165384128
2024-03-21,0.5019068945646431,0.5130920845123587,0.28908154665858193,0.23158757117345058,0.039872363209724426,STRESS,0.21282534790606117
2024-03-22,0.10949887675643058,0.10527929308288436,0.24189793485396793,0.19304123780847668,0.03411375731229782,STRESS,0.13239905809753735
2024-03-25,0.12621173488553486,0.13345160442902268,0.2781008178726083,0.22194328951571848,0.05138959363102913,STRESS,0.15188908298707346
2024-03-26,0.10475785387297507,0.10441289331374227,0.27117523542340827,0.21641818405292573,0.1147342398762703,STRESS,0.1664173815504332
2024-03-27,0.2608222773902298,0.22414668410814453,0.260369142826968,0.20847369064295546,0.06866543367505074,STRESS,0.00045313456326179224
2024-03-28,0.15279029570849553,0.16515778674930318,0.26055322523699037,0.2087272663903932,0.04563095420598984,STRESS,0.10776292952849484
2024-04-01,0.12128253885935938,0.13226230740049483,0.2573692875717982,0.20667953616997942,0.09169988334178925,STRESS,0.13608674871243884
2024-04-02,0.10555178829847327,0.10318915386364852,0.28223387519943116,0.22823139033493278,0.10321708768606186,STRESS,0.17668208690095788
2024-04-03,0.14011146520240925,0.12207970622854959,0.2795561672882584,0.22348139212255974,0.10321704670786858,STRESS,0.13944470208584914
2024-04-04,0.3402160694583061,0.2753889484740617,0.28977365949403394,0.2316339688481369,0.06290682218968868,STRESS,0.050442409964272183
2024-04-05,0.16245394853731096,0.13412744826522288,0.3050991584445151,0.24362167891650696,0.03411375358700752,STRESS,0.1426452099072041
2024-04-08,0.09742305849906438,0.08005424465043454,0.24633673596847938,0.1992601254549643,0.051389578729867935,STRESS,0.148913677469415
2024-04-09,0.09991223599360076,0.08073317989519076,0.24940915482134787,0.1990310283375979,0.09169985726475716,STRESS,0.14949691882774713
2024-04-10,0.1291874670149843,0.11501561433864528,0.2797823489797387,0.2235080622544654,0.09745845571160316,STRESS,0.1505948819647544
2024-04-11,0.5629758782459353,0.46896171408731435,0.27019818794209155,0.21580305205833322,0.04563094675540924,STRESS,0.29277769030384376
2024-04-12,0.1583883465127589,0.16650417038967152,0.31658154355167484,0.2530588651985592,0.045630985870957375,STRESS,0.15819319703891593
2024-04-15,0.31451244227772096,0.25276293735558947,0.24903260032724556,0.19903681527750264,0.03411375358700752,STRESS,0.0654798419504754
2024-04-16,0.35411333119280924,0.3623349240442923,0.2307073960233256,0.1840919341284336,0.045630987733602524,STRESS,0.12340593516948364
2024-04-17,0.11166791149404033,0.10878276775279638,0.2657755339302351,0.21208166717401036,0.045630959793925285,STRESS,0.1541076224361948
2024-04-18,0.12436226946388931,0.12686511224947994,0.2406766502896642,0.19239960992279068,0.04563097283244133,STRESS,0.11631438082577489
2024-04-19,0.16867892046253946,0.16966591375073808,0.25615650641170923,0.20438737803359844,0.08018264174461365,STRESS,0.08747758594916977
2024-04-22,0.08248169488327405,0.08157608682497729,0.26162542223917723,0.20881010006767708,0.09745844826102257,STRESS,0.17914372735590317
2024-04-23,0.11584576551078839,0.09316369578930862,0.23246300045673662,0.18575208952021552,0.10321704670786858,STRESS,0.11661723494594824
2024-04-24,0.1590993146219417,0.13516108592449028,0.24366622625655074,0.19930058352170615,0.08018264546990395,STRESS,0.08456691163460903
2024-04-25,0.08963976995662695,0.07402840713118124,0.2540772602716282,0.20272486110809929,0.1320100761950016,STRESS,0.16443749031500124
2024-04-26,0.05055965581220055,0.05432175125912688,0.2560002335487387,0.20429017377559067,0.1262514665722847,STRESS,0.20544057773653812
2024-04-29,0.4931824943097326,0.4799937547603749,0.27299921859972204,0.21784165537558894,0.06290681473910809,STRESS,0.22018327571001056
2024-04-30,0.3460772531359021,0.3700891161830789,0.2684544879381015,0.21442227577584805,0.05714820325374603,STRESS,0.07762276519780059
2024-05-01,0.18317742702316242,0.14663718242667703,0.22391205703618924,0.17866075195991038,0.03411374054849148,STRESS,0.040734630013026824
2024-05-02,1.2113513671546774,1.1869638123443491,0.2430848789674103,0.19680726363489945,0.04563097283244133,STRESS,0.9682664881872671
2024-05-03,0.1150937401843926,0.09430636762663583,0.2918795193881967,0.23403816991522805,0.028355125337839127,STRESS,0.17678577920380406
2024-05-06,0.19804595064612246,0.20050263176249927,0.2725243097272405,0.21989662919980962,0.03987234644591808,STRESS,0.07447835908111805
2024-05-07,0.04403747405740484,0.04514550344165258,0.2586121616866383,0.20650260697503653,0.051389576867222786,STRESS,0.21457468762923348
2024-05-08,0.03627512574620816,0.029002188473583376,0.2610716245664778,0.20836138517543756,0.09169985726475716,STRESS,0.22479649882026964
2024-05-09,0.17170840579287935,0.14967700306236884,0.2621002884908898,0.21300757810475332,0.10321707651019096,STRESS,0.09039188269801043
2024-05-10,0.18867011855917143,0.19666097530193508,0.27084144930075704,0.2161367995710321,0.09169981256127357,STRESS,0.08217133074158561
2024-05-13,0.36294330526317653,0.36647635074581975,0.264466341001554,0.2113531871025561,0.04563096724450588,STRESS,0.09847696426162256
2024-05-14,0.09709402167872208,0.07912241412811911,0.2787591319896048,0.22274506212328288,0.051389578729867935,STRESS,0.1816651103108827
2024-05-15,0.25879572816531937,0.24416700912135622,0.28659253861303297,0.22871556779180988,0.09745842963457108,STRESS,0.027796810447713594
2024-05-16,0.08587337178938757,0.06851703753483668,0.24982707647304062,0.19943033038362185,0.06866543181240559,STRESS,0.16395370468365306
2024-05-17,0.021484723240627817,0.018336077720278426,0.23322168199832796,0.18609236088735231,0.10321705043315887,STRESS,0.21173695875770016
2024-05-20,0.14588294291042786,0.13496116738210717,0.25055255508966306,0.20002298538770086,0.09169983491301537,STRESS,0.1046696121792352
2024-05-21,0.08582578470838594,0.07953513864850446,0.27301631715496494,0.21788596432798338,0.06290682405233383,STRESS,0.18719053244657902
2024-05-22,0.13668752697252548,0.11025142886067013,0.2571137240194497,0.2051473750226227,0.12049288675189018,STRESS,0.12042619704692423
2024-05-23,0.26387439733886237,0.21065545193037724,0.2365763916634642,0.1889288226090062,0.10321704298257828,STRESS,0.027298005675398168
2024-05-24,0.2786861864093084,0.2859957514906778,0.2461813666658117,0.19906999866518607,0.04563097096979618,STRESS,0.03250481974349673
2024-05-28,0.19258999313458944,0.15367480241395196,0.24679328605687464,0.20011835042277681,0.06290680542588234,STRESS,0.05420329292228521
2024-05-29,0.2940478871281455,0.23500982053755373,0.23620179862201515,0.18853469381460938,0.08018265664577484,STRESS,0.05784608850613035
2024-05-30,0.1731851869209378,0.16627001571864147,0.2717466982832584,0.21686147172568945,0.05714820884168148,STRESS,0.09856151136232064
2024-05-31,0.2666240265225614,0.22032709657769162,0.2582041339978289,0.20623689529265,0.08018264546990395,STRESS,0.00841989252473252
2024-06-03,0.13104601760040321,0.1045690365038151,0.2581813572345562,0.20605048425889222,0.04563096538186073,STRESS,0.127135339634153
2024-06-04,0.03763787155239511,0.03357868666834155,0.26541959756961564,0.21208066001282488,0.0686654057353735,STRESS,0.22778172601722052
2024-06-05,0.1584311276528416,0.14087873684887903,0.25726876267467785,0.20626590963458882,0.1377686783671379,STRESS,0.09883763502183626
2024-06-06,0.1425942342972516,0.1275098712898419,0.27491744751228353,0.21967123282806197,0.06290681660175323,STRESS,0.13232321321503193
2024-06-07,0.1775512836990962,0.1579001673080157,0.2871591759045532,0.22973826929580848,0.07442402839660645,STRESS,0.109607892205457
2024-06-10,0.29741923095177425,0.2521333361310973,0.2590270439167019,0.209680311279847,0.06290680170059204,STRESS,0.038392187035072356
2024-06-11,1.0416958616170662,0.9951020732780728,0.24171018845981063,0.19288896848319845,0.034113749861717224,STRESS,0.7999856731572556
2024-06-12,0.6679469090691845,0.6297519641019859,0.2520631041774021,0.20135392366792806,0.022596530616283417,STRESS,0.41588380489178245
2024-06-13,0.26705026753606526,0.21685767275570056,0.2937816466228702,0.23635875974049014,0.028355136513710022,STRESS,0.02673137908680495
2024-06-14,0.18795179299124898,0.1903211723732595,0.27514593431440715,0.21987385144623509,0.04563096910715103,STRESS,0.08719414132315817
2024-06-17,0.33180137141414984,0.34041872427458764,0.2756110929008608,0.22018272101731073,0.04563097283244133,STRESS,0.05619027851328906
2024-06-18,0.15742419993643403,0.17542480310158895,0.22731038816111618,0.18150089848805537,0.03411373868584633,STRESS,0.06988618822468215
2024-06-20,0.28466236526601285,0.31969815439889593,0.2424615809526239,0.19351793781768728,0.06866542622447014,STRESS,0.042200784313388945
2024-06-21,0.1931414461063847,0.19657806839252528,0.27487635021583806,0.2210703813517829,0.06290682591497898,STRESS,0.08173490410945336
2024-06-24,0.20339805389062682,0.17470316590549345,0.2725937335762632,0.21771094637264743,0.051389582455158234,STRESS,0.06919567968563639
2024-06-25,0.09475358535254315,0.07765184355441285,0.25791222883735443,0.20600594646722106,0.06866540759801865,STRESS,0.1631586434848113
2024-06-26,0.3528030194891544,0.3521375539996171,0.2718398210744029,0.21744677335370102,0.05714818835258484,STRESS,0.08096319841475147
2024-06-27,0.06584499663445988,0.0525812073906063,0.27756980795485353,0.22148270163783879,0.06290682032704353,STRESS,0.21172481132039367
2024-06-28,0.19446989761806818,0.20445599912922904,0.28280390757168183,0.2256448882960307,0.09169983118772507,STRESS,0.08833400995361365
2024-07-01,0.3830485155062567,0.4285814349744298,0.2686748570539698,0.2143715373737386,0.039872368797659874,STRESS,0.11437365845228686
2024-07-02,0.17592596471663438,0.16577296027098568,0.28892172370987373,0.2322425742430468,0.04563097283244133,STRESS,0.11299575899323935
2024-07-03,0.14785555498522956,0.1378486343604632,0.3094213943354936,0.24689908811697767,0.057148195803165436,STRESS,0.16156583935026403
2024-07-05,0.3220955008849687,0.29486445433070524,0.2272774858247286,0.1826487313078232,0.06290680542588234,STRESS,0.0948180150602401
2024-07-08,0.08989433972329053,0.07567758528035311,0.2806440193475382,0.22544602275125777,0.03411374241113663,STRESS,0.19074967962424766
2024-07-09,0.0585863662436194,0.06080567850994529,0.2197462725667714,0.17561411678703331,0.06866544112563133,STRESS,0.161159906323152
2024-07-10,0.24101313446133069,0.20612442085538746,0.27715444343714063,0.2222778836320308,0.09169986471533775,STRESS,0.036141308975809944
2024-07-11,0.2958920824738573,0.33353007901019976,0.31791786527278304,0.2539720869292994,0.05138956755399704,STRESS,0.022025782798925753
2024-07-12,0.3065962866468318,0.2729634356420339,0.28941517127095057,0.23121247460538266,0.05714819394052029,STRESS,0.01718111537588124
2024-07-15,0.34777237105569303,0.3614793274093302,0.26480594642941224,0.21131237306151837,0.03411372750997543,STRESS,0.08296642462628079
2024-07-16,0.14357596556972746,0.11638739346598141,0.24621050379373796,0.19655536773754556,0.04563098959624767,STRESS,0.1026345382240105
2024-07-17,0.37991782966267607,0.4012677554710228,0.3025931774628319,0.24314014386386912,0.04563096538186073,STRESS,0.07732465219984419
2024-07-18,0.3398551722052757,0.34615834200103013,0.2592288644739019,0.20684185983646347,0.03987235762178898,STRESS,0.0806263077313738
2024-07-19,0.07839426255398468,0.06443952098376245,0.23459585286902562,0.1872631236878182,0.06290681287646294,STRESS,0.15620159031504094
2024-07-22,0.028232833676564626,0.0231923183759766,0.29417212285468614,0.23484945262760912,0.10321705788373947,STRESS,0.2659392891781215
2024-07-23,0.09453398802583111,0.0896750487450139,0.22623891302016422,0.18058335736564843,0.1320100612938404,STRESS,0.13170492499433312
2024-07-24,0.4930624325020441,0.5152134423506841,0.28093566384836216,0.22548242575227173,0.06290678307414055,STRESS,0.21212676865368196
2024-07-25,0.257383121696478,0.20655001144019705,0.30572248763975884,0.24408308571742512,0.04563096724450588,STRESS,0.048339365943280865
2024-07-26,0.17246959120965422,0.13767249727013828,0.25872708836592306,0.20649329847966122,0.03987237438559532,STRESS,0.08625749715626885
2024-07-29,0.08824299256403773,0.07350170511569569,0.2934655261360094,0.23590426813311619,0.06290683150291443,STRESS,0.20522253357197168
2024-07-30,0.223596715054697,0.18382377240692205,0.26154040457237726,0.2097368121657608,0.06290682032704353,STRESS,0.03794368951768026
2024-07-31,0.3356314668319114,0.3681720444767662,0.2771844688716209,0.2239984070621174,0.05138959176838398,STRESS,0.058446997960290514
2024-08-01,0.2956989614039953,0.2728797927655623,0.2848525829557593,0.22733591586701565,0.02835514210164547,STRESS,0.010846378448235994
2024-08-02,0.5665718786751631,0.452100506465424,0.30944419958738556,0.24703219677026925,0.057148195803165436,STRESS,0.25712767908777756
2024-08-05,0.6429065097734051,0.6988260142086669,0.26563099478928986,0.2119545592960014,0.022596530616283417,STRESS,0.37727551498411527
2024-08-06,0.3528950252392474,0.33027933347633065,0.2753022529386243,0.21977028726279638,0.04563097283244133,STRESS,0.07759277230062306
2024-08-07,0.5983436981635247,0.5081238535031495,0.2732143619606714,0.21814742067194048,0.022596530616283417,STRESS,0.32512933620285334
2024-08-08,0.32252222362190974,0.3368430601866976,0.2911707386915886,0.23292828688062261,0.03411373309791088,STRESS,0.03135148493032114
2024-08-09,0.16829781494483886,0.14811145331400868,0.2730119940630695,0.2179364033474633,0.04563095234334469,STRESS,0.10471417911823061
2024-08-12,0.09730579876200161,0.08405203963543527,0.2619896422827314,0.2091129785336785,0.06866542249917984,STRESS,0.1646838435207298
2024-08-13,0.32626661651473365,0.2977498840950133,0.2552899736871265,0.20458416892195622,0.05714820697903633,STRESS,0.07097664282760713
2024-08-14,0.08081844548758815,0.06463905712472502,0.2347772907164116,0.18925018146806136,0.051389582455158234,STRESS,0.15395884522882344
2024-08-15,0.19159004854010134,0.20386453469593907,0.24347595368455097,0.19571381042623553,0.09169984795153141,STRESS,0.05188590514444963
2024-08-16,0.14640228957916174,0.135271898851124,0.25091204254545957,0.20029494036790454,0.06866541504859924,STRESS,0.10450975296629783
2024-08-19,0.2005507032518335,0.1606634142066966,0.27856004633985537,0.2224197965611449,0.07442403957247734,STRESS,0.07800934308802188
2024-08-20,0.04416112374605764,0.04844923115217345,0.2860776276813281,0.22854131380890993,0.07442404702305794,STRESS,0.24191650393527048
2024-08-21,0.021737727058057495,0.0181800507570488,0.2464873750387477,0.19676702322929435,0.1377686858177185,STRESS,0.22474964798069022
2024-08-22,0.11342542908452295,0.0935517821889465,0.2775107319799041,0.22155357688772367,0.1435272879898548,STRESS,0.16408530289538115
2024-08-23,0.13389399685030431,0.12250336109508041,0.24216876393201275,0.1949132359902901,0.11473425850272179,STRESS,0.10827476708170844
2024-08-26,0.08143014163639598,0.06642069453908322,0.23425989566683367,0.187591659350043,0.1262514442205429,STRESS,0.1528297540304377
2024-08-27,0.15252860852854064,0.16934884530012423,0.24502432763925694,0.1960769053393744,0.08018262684345245,STRESS,0.0924957191107163
2024-08-28,0.14634707924176127,0.1338938081829784,0.2506677925640818,0.20040970334936464,0.10321706533432007,STRESS,0.10432071332232051
2024-08-29,0.559873097665443,0.4999701146169219,0.2498093539721716,0.19934162601509683,0.05138959735631943,STRESS,0.3100637436932714
2024-08-30,0.15594741484138583,0.13883915203326694,0.28649219227450273,0.22867495338335736,0.03411375358700752,STRESS,0.1305447774331169
2024-09-03,0.4367680336645077,0.39005953820133593,0.28400084950809196,0.22663578445903207,0.03411373496055603,STRESS,0.15276718415641577
2024-09-04,0.14198011889603268,0.13184555273625612,0.25299643211507944,0.20350950496453588,0.03987235948443413,STRESS,0.11101631321904676
2024-09-05,0.1680151749805254,0.1585369100573664,0.22865083150686646,0.18262993314208975,0.07442403957247734,STRESS,0.060635656526341064
2024-09-06,0.14885332455742642,0.12827510035028758,0.286155353607512,0.22833005644606802,0.057148195803165436,STRESS,0.13730202905008557
2024-09-09,0.0644419388516583,0.062252739692274496,0.2866698266668953,0.2299162018736075,0.11473425477743149,STRESS,0.22222788781523697
2024-09-10,0.11757663988810972,0.10822859476499536,0.2641116630752191,0.21097972805326787,0.1262514777481556,STRESS,0.14653502318710937
2024-09-11,0.14255641978256853,0.11376720720035292,0.2733879137320335,0.21833140305534224,0.08594124391674995,STRESS,0.130831493949465
2024-09-12,0.03036804478583109,0.025542092866966657,0.2260112998316451,0.18063405082226594,0.09169984981417656,STRESS,0.19564325504581404
2024-09-13,0.1904130199192674,0.15196869244546465,0.26274451935989,0.21019030828686447,0.09169984981417656,STRESS,0.07233149944062262
2024-09-16,0.4713917497948429,0.4964969770651725,0.2306605784544997,0.18488271347568652,0.07442401349544525,STRESS,0.2407311713403432
2024-09-17,0.0715979724516206,0.06362734903180078,0.2763014479660713,0.22045776167227715,0.03987235762178898,STRESS,0.20470347551445073
2024-09-18,0.3038847245706565,0.3382670487139963,0.2676657775972325,0.2169655224677798,0.045630961656570435,STRESS,0.03621894697342404
2024-09-19,0.525318560822109,0.5533536306307819,0.26975783105407775,0.21535637776621996,0.039872363209724426,STRESS,0.2555607297680313
2024-09-20,0.4304841378800558,0.34446352892270343,0.2699281414037977,0.21590542999760567,0.04563098028302193,STRESS,0.16055599647625812
2024-09-23,0.10899082898353941,0.09588173505351581,0.2819267017092626,0.22878264689132505,0.022596530616283417,STRESS,0.1729358727257232
2024-09-24,0.07811329518994571,0.06261559359757063,0.2854884363761332,0.22779627494683324,0.06290680170059204,STRESS,0.2073751411861875
2024-09-25,0.12355404115070089,0.12430931905570067,0.22727510534262013,0.1818692228667567,0.10897565633058548,STRESS,0.10372106419191925
2024-09-26,0.11467786242802008,0.09639751082037842,0.22463848811483889,0.18246655495805633,0.10321706905961037,STRESS,0.1099606256868188
2024-09-27,0.07404070125637138,0.06089850140233486,0.27443133700442984,0.22027185052390513,0.1147342324256897,STRESS,0.20039063574805846
2024-09-30,0.3196463108118234,0.2987059342340651,0.2608686559403528,0.20829752288086315,0.09745845198631287,STRESS,0.058777654871470575
2024-10-01,0.5500397899874369,0.5626748660467273,0.29752436567457674,0.23749931357522022,0.022596530616283417,STRESS,0.2525154243128601
2024-10-02,0.10251049747047646,0.08407769973517988,0.27534888903270227,0.21993083318968185,0.03411374054849148,STRESS,0.1728383915622258
2024-10-03,0.3353673777566906,0.2781196794857652,0.28309997386512953,0.2269151235756502,0.045630961656570435,STRESS,0.05226740389156109
2024-10-04,0.12588819119813352,0.10875312085522748,0.2453280943840636,0.19682705000991368,0.039872365072369576,STRESS,0.11943990318593009
2024-10-07,0.29869838177372865,0.23931973917863777,0.2422926925663497,0.1938445114638787,0.06290680915117264,STRESS,0.056405689207378956
2024-10-08,0.23085666043552322,0.21172929932129295,0.2828636466360689,0.2258703768254344,0.057148197665810585,STRESS,0.05200698620054567
2024-10-09,0.22897109768159604,0.22407093705134076,0.27406883031578944,0.21884206623354086,0.057148199528455734,STRESS,0.045097732634193394
2024-10-10,0.0922217293257624,0.07358881296613641,0.2630749007560578,0.20995198881111896,0.08018262684345245,STRESS,0.17085317143029538
2024-10-11,0.10782336933883767,0.09736881342323549,0.25438005077650483,0.20345459996367027,0.06866541691124439,STRESS,0.14655668143766715
2024-10-14,0.22822107242292497,0.2074566514860111,0.27895209909148466,0.2227348837664374,0.08018264919519424,STRESS,0.05073102666855969
2024-10-15,0.2360477601654778,0.2287683126484417,0.26412809147494937,0.21182763209353525,0.057148199528455734,STRESS,0.028080331309471573
2024-10-16,0.19682792655653528,0.19540371699560444,0.23896276328926874,0.1921796625176367,0.0629067923873663,STRESS,0.042134836732733466
2024-10-17,0.04733091037881351,0.04885535845565468,0.2826052822262376,0.22622154093356026,0.06866543740034103,STRESS,0.23527437184742409
2024-10-18,0.22851560884414265,0.23008400447732336,0.2676656717182696,0.21357227885216906,0.08018261194229126,STRESS,0.03915006287412695
2024-10-21,0.0912897447520334,0.10036079183198701,0.2586627852901357,0.20646823147014945,0.08594126626849174,STRESS,0.1673730405381023
2024-10-22,0.15464556969902216,0.12719637342683127,0.2890907060861596,0.2308211537580825,0.10321705043315887,STRESS,0.13444513638713745
2024-10-23,0.4248567156152907,0.4304578752678523,0.28110070088735784,0.22428674451132374,0.08594118803739548,STRESS,0.14375601472793287
2024-10-24,0.015266494765156322,0.012945832188776733,0.27712687138871606,0.2211179909095256,0.05714821256697178,STRESS,0.2618603766235597
2024-10-25,0.22881871201884113,0.18697675165228475,0.25038602862303083,0.1999155427116509,0.09169986844062805,STRESS,0.0215673166041897
2024-10-28,0.2662035687872663,0.2258905085063944,0.29748946150796535,0.2374965711639292,0.0744240153580904,STRESS,0.03128589272069904
2024-10-29,0.15254935663160488,0.12316200776268174,0.25271419962596925,0.2022500176709837,0.05714819207787514,STRESS,0.10016484299436437
2024-10-30,0.1722846262144362,0.13846025824988217,0.221602829226592,0.17773121745432843,0.09745842218399048,STRESS,0.04931820301215581
2024-10-31,0.38372480173603163,0.3273137672640744,0.2540121339420397,0.20267995782648954,0.06866543740034103,STRESS,0.12971266779399193
2024-11-01,0.0769753267282347,0.06799151191332581,0.2849611824697264,0.22758635438514996,0.03987235575914383,STRESS,0.2079858557414917
2024-11-04,0.1813562668425844,0.1502234371905692,0.2656792246337485,0.2129440191556731,0.06290679425001144,STRESS,0.08432295779116408
2024-11-05,0.08461661058783244,0.08080303580887285,0.26824987628133173,0.21535188119592288,0.10321709141135216,STRESS,0.1836332656934993
