date,actual_rv,forecast_rv,forecast_std,error,abs_error,p_calm,p_stress,regime,regime_stability,actual_direction,forecast_direction
2025-03-03,0.2818935833451234,0.2484272719896651,0.13098915073307532,-0.03346631135545827,0.03346631135545827,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-03-04,0.2524862612158702,0.26796935118594295,0.11770864073389775,0.01548308997007275,0.01548308997007275,0.9891629219055176,0.010837418958544731,CALM,0.9991937875747681,0,1
2025-03-05,0.28232221101809196,0.2533404022437399,0.12867176430049912,-0.02898180877435208,0.02898180877435208,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-03-06,0.2766214464706559,0.2740633807846024,0.12559289644828495,-0.00255806568605349,0.00255806568605349,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-03-07,0.2700577973805987,0.23438485766624617,0.12527778943881687,-0.035672939714352536,0.035672939714352536,0.9891629219055176,0.010837411507964134,CALM,0.9991937875747681,0,0
2025-03-10,0.32880111446730564,0.23561093646971162,0.1286187067125813,-0.09319017799759402,0.09319017799759402,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-03-11,0.3338348241387343,0.253620448515841,0.14087505726387514,-0.0802143756228933,0.0802143756228933,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-03-12,0.2820914464319636,0.23257831233138482,0.12766962200105098,-0.04951313410057878,0.04951313410057878,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-03-13,0.3092937711212772,0.2549432359293149,0.12263885874592897,-0.05435053519196231,0.05435053519196231,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-03-14,0.14835805357390397,0.25759418773062315,0.1396627375308246,0.10923613415671918,0.10923613415671918,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-03-17,0.24690386751773677,0.2240910462490503,0.11683142406886916,-0.022812821268686473,0.022812821268686473,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-03-18,0.14843691544253004,0.255042854176456,0.11404221659052599,0.10660593873392596,0.10660593873392596,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-03-19,0.2110013810025539,0.23193394148294152,0.1377100145950518,0.020932560480387635,0.020932560480387635,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-03-20,0.2043557200896897,0.24865441086310636,0.12442684694225029,0.044298690773416666,0.044298690773416666,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-03-21,0.26874250014176454,0.23047281509209924,0.13147044862155527,-0.0382696850496653,0.0382696850496653,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-03-24,0.24693348821405844,0.23478554342870595,0.1316266056645797,-0.012147944785352499,0.012147944785352499,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-03-25,0.0872981200281886,0.26942167733170613,0.09885724314428614,0.18212355730351754,0.18212355730351754,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-03-26,0.202756032003539,0.23295922610697126,0.1268311163685989,0.03020319410343225,0.03020319410343225,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-03-27,0.11602368983390583,0.25788469751923776,0.12603428179012485,0.14186100768533194,0.14186100768533194,0.9891629219055176,0.010837418027222157,CALM,0.9991937875747681,0,1
2025-03-28,0.2580423705625745,0.2380411884822729,0.1276017722631723,-0.020001182080301605,0.020001182080301605,0.9891629219055176,0.010837423615157604,CALM,0.9991937875747681,1,0
2025-03-31,0.33484713487549106,0.2464066267079618,0.09975521178731256,-0.08844050816752927,0.08844050816752927,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-04-01,0.24209990931046785,0.26194641382172434,0.15119752716616724,0.019846504511256496,0.019846504511256496,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-04-02,0.4048197124317062,0.23785598448864195,0.12262061323766629,-0.16696372794306427,0.16696372794306427,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-04-03,0.36031263169883215,0.24123537582418353,0.15014194534055594,-0.11907725587464862,0.11907725587464862,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-04-04,0.7964904572637351,0.22397801938345688,0.10989877544984102,-0.5725124378802783,0.5725124378802783,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-04-07,0.9228975808637014,0.25435515447306994,0.10778419822555053,-0.6685424263906314,0.6685424263906314,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-04-08,0.547294010870102,0.22325810159766543,0.13101749373369967,-0.32403590927243653,0.32403590927243653,0.9891629219055176,0.010837409645318985,CALM,0.9991937875747681,0,0
2025-04-09,0.9262976161960482,0.24407844952532334,0.12743737171968553,-0.6822191666707249,0.6822191666707249,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-04-10,0.5036483914304767,0.25101198336580555,0.12347836696627512,-0.25263640806467114,0.25263640806467114,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-04-11,0.2707996027123659,0.23243911971209177,0.10765044026920705,-0.03836048300027414,0.03836048300027414,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-04-14,0.39949211030224335,0.2389360834673235,0.1464453560328476,-0.16055602683491985,0.16055602683491985,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-04-15,0.1991504235886123,0.2308414441820908,0.1451538318561657,0.0316910205934785,0.0316910205934785,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-04-16,0.346265537684816,0.2630529406393338,0.11869336505794814,-0.08321259704548217,0.08321259704548217,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-04-17,0.19548887698902015,0.25983068282565097,0.10687044280171593,0.06434180583663082,0.06434180583663082,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-04-21,0.33453556966151504,0.25810898677530153,0.12691352750208193,-0.07642658288621351,0.07642658288621351,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-04-22,0.418830390153543,0.21892669412482885,0.12046146063732369,-0.19990369602871416,0.19990369602871416,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-04-23,0.2642732114434415,0.24757138518315663,0.10232673037989458,-0.01670182626028488,0.01670182626028488,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-04-24,0.35252145120804523,0.2276124581880415,0.1286109326778789,-0.12490899302000374,0.12490899302000374,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-04-25,0.17250738726196913,0.23070317209364688,0.13163638487507023,0.058195784831677755,0.058195784831677755,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-04-28,0.17919814580348215,0.27672477422054553,0.1297629857386305,0.09752662841706339,0.09752662841706339,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-04-29,0.21043465202188066,0.2511170133993868,0.11281991076376865,0.04068236137750614,0.04068236137750614,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-04-30,0.9262976161960482,0.2443804174612987,0.09966856750494349,-0.6819171987347495,0.6819171987347495,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-05-01,0.3456739784089721,0.24009537072688514,0.1382948097909773,-0.10557860768208699,0.10557860768208699,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-02,0.3268100178065514,0.25108709191960776,0.1270584332809618,-0.07572292588694363,0.07572292588694363,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-05-05,0.2718446879844732,0.24083931978857798,0.11944637222276723,-0.031005368195895222,0.031005368195895222,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-06,0.24113045952585263,0.263059797624395,0.1339937077254268,0.02192933809854239,0.02192933809854239,0.9891629219055176,0.010837421752512455,CALM,0.9991937875747681,0,1
2025-05-07,0.2107173704487968,0.2538965779316655,0.14618202552676604,0.04317920748286869,0.04317920748286869,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-08,0.28133195889626833,0.2537430805315267,0.11998056855822942,-0.02758887836474161,0.02758887836474161,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-05-09,0.10481538776321997,0.2379365580416346,0.11739396340495571,0.13312117027841464,0.13312117027841464,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-12,0.41647567396597723,0.25611210819769414,0.12998941146175422,-0.1603635657682831,0.1603635657682831,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-05-13,0.10358672814141107,0.2226367258684383,0.09571705033255147,0.11904999772702723,0.11904999772702723,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-14,0.24374345993988034,0.26112544750963335,0.12741700167993303,0.01738198756975301,0.01738198756975301,0.9891629219055176,0.010837411507964134,CALM,0.9991937875747681,1,1
2025-05-15,0.1679163702220718,0.22980223149364876,0.12706784646730057,0.06188586127157697,0.06188586127157697,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-16,0.14605494710874256,0.22098940731821828,0.14042775983627892,0.07493446020947572,0.07493446020947572,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-19,0.20768305536091353,0.24709974714946556,0.11759222118248422,0.03941669178855203,0.03941669178855203,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-05-20,0.16697591464095496,0.23089516916730712,0.10046475756262849,0.06391925452635216,0.06391925452635216,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-21,0.16165877194895514,0.2582867253184504,0.13714866085893523,0.09662795336949528,0.09662795336949528,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-05-22,0.27969147556659135,0.20440900458920358,0.13490938875458175,-0.07528247097738777,0.07528247097738777,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-05-23,0.1814489765882368,0.26585640714550374,0.1248572276883958,0.08440743055726693,0.08440743055726693,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-05-27,0.22440955133689625,0.2666407252893955,0.1299517746304928,0.04223117395249923,0.04223117395249923,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-05-28,0.13689761369978162,0.23400940907634346,0.11057292032404022,0.09711179537656184,0.09711179537656184,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-05-29,0.19841115302383225,0.26443804366465207,0.1174287197852834,0.06602689064081982,0.06602689064081982,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-05-30,0.12458595936871363,0.2561223926806551,0.1362475730535717,0.13153643331194148,0.13153643331194148,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-06-02,0.11959171554598787,0.2833675953677203,0.1393091582001834,0.16377587982173247,0.16377587982173247,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-06-03,0.0723945801068788,0.25881265428230993,0.13158511762267755,0.18641807417543113,0.18641807417543113,0.9891629219055176,0.01083742268383503,CALM,0.9991937875747681,0,0
2025-06-04,0.10616202117114684,0.22616484957638702,0.12521502425382952,0.12000282840524018,0.12000282840524018,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-06-05,0.1463197046841735,0.28124181064304254,0.12079415272017181,0.13492210595886905,0.13492210595886905,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-06-06,0.11458591057378105,0.26398132907219374,0.13627784165951642,0.1493954184984127,0.1493954184984127,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-06-09,0.0874319272724626,0.24414919761749104,0.1301335851923305,0.15671727034502844,0.15671727034502844,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-06-10,0.10856683552015406,0.2518979279165191,0.12219519768871044,0.14333109239636505,0.14333109239636505,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-06-11,0.17883876837335888,0.23881623666666793,0.11051070417528057,0.05997746829330905,0.05997746829330905,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-06-12,0.1779885906389592,0.2750666768558334,0.13161815528090112,0.09707808621687422,0.09707808621687422,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-06-13,0.18161998908019913,0.23314160460302277,0.1337543915865222,0.05152161552282364,0.05152161552282364,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-06-16,0.16507057959115637,0.25107710483127016,0.14181005800260785,0.08600652524011379,0.08600652524011379,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-06-17,0.09815139989206656,0.24495512013801676,0.11237744326356688,0.1468037202459502,0.1468037202459502,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-06-18,0.13176303998553193,0.23795106100267663,0.11116742311703526,0.1061880210171447,0.1061880210171447,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-06-20,0.12506384151921693,0.26619912510729254,0.13349007440664012,0.14113528358807562,0.14113528358807562,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-06-23,0.24507489041479744,0.2290072265386183,0.11931856613741393,-0.01606766387617914,0.01606766387617914,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-06-24,0.1260516904564062,0.24726521194795895,0.1331887490021921,0.12121352149155273,0.12121352149155273,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-06-25,0.12198672276010399,0.2269001955785662,0.10842411188450941,0.10491347281846221,0.10491347281846221,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-06-26,0.13182159405819222,0.24535437092790383,0.13749130720730304,0.11353277686971161,0.11353277686971161,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-06-27,0.12477357034746592,0.2561804811113985,0.13318814426663694,0.1314069107639326,0.1314069107639326,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-06-30,0.12296849549910308,0.2614719828646141,0.1476411091945057,0.13850348736551102,0.13850348736551102,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-01,0.15026231324243786,0.2655836753886536,0.12097428434513932,0.11532136214621572,0.11532136214621572,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-07-02,0.08702172279153131,0.2516571158528202,0.12479135925516491,0.16463539306128888,0.16463539306128888,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-07-03,0.1670146430163178,0.2579405241594344,0.1423522352559887,0.09092588114311662,0.09092588114311662,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-07-07,0.07860036489373776,0.2659234850498449,0.10481182748741733,0.18732312015610716,0.18732312015610716,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-08,0.08216885159419662,0.27118148564686206,0.15615129803666228,0.18901263405266544,0.18901263405266544,0.9891629219055176,0.010837418958544731,CALM,0.9991937875747681,1,1
2025-07-09,0.2697153869776235,0.22283689234256276,0.11634218504770445,-0.04687849463506072,0.04687849463506072,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-07-10,0.09167949143234555,0.2511756926408535,0.13790763580883805,0.15949620120850794,0.15949620120850794,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-11,0.11425424667130345,0.2327204197163759,0.12206953204894051,0.11846617304507244,0.11846617304507244,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-07-14,0.08233168347041558,0.25577809325581913,0.1345664241243428,0.17344640978540354,0.17344640978540354,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-15,0.1499172839011089,0.20056779595629937,0.1261222628563527,0.05065051205519047,0.05065051205519047,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-07-16,0.13451364900955493,0.21424260547300616,0.12487231424908748,0.07972895646345124,0.07972895646345124,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-17,0.13609334839590673,0.24806302225929416,0.10979481663368233,0.11196967386338744,0.11196967386338744,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-07-18,0.08811014409633883,0.2633808187088811,0.13936765840809756,0.17527067461254225,0.17527067461254225,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-21,0.17901803035212138,0.24995096588261384,0.12514329147712303,0.07093293553049246,0.07093293553049246,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-07-22,0.12170997266338004,0.24415503808982633,0.1450205194944418,0.12244506542644629,0.12244506542644629,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-07-23,0.13798259019596304,0.26355108757436685,0.10951079780597715,0.1255684973784038,0.1255684973784038,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-07-24,0.1466720847150734,0.23508143031600984,0.14251155124658413,0.08840934560093644,0.08840934560093644,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-07-25,0.1596512706133772,0.24240871448238252,0.11189220663693167,0.08275744386900533,0.08275744386900533,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-07-28,0.13309913749890717,0.22511233718157045,0.10477903649764389,0.09201319968266328,0.09201319968266328,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-07-29,0.10558137268444795,0.23720786823341433,0.13077534488614198,0.13162649554896638,0.13162649554896638,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-07-30,0.9262976161960482,0.25485879177038007,0.12468385955318988,-0.6714388244256682,0.6714388244256682,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-07-31,0.6590507941487266,0.25309952055588164,0.10298710160612051,-0.40595127359284494,0.40595127359284494,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-08-01,0.27463453954002365,0.2523533325801516,0.12893242123886317,-0.02228120695987207,0.02228120695987207,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-08-04,0.3064385308404157,0.2288620934865898,0.13805958357411677,-0.07757643735382591,0.07757643735382591,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-08-05,0.17601307943195013,0.25031362917678335,0.10579335307866283,0.07430054974483322,0.07430054974483322,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-08-06,0.17633128598208697,0.23990189215057786,0.13385472994639674,0.06357060616849089,0.06357060616849089,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-08-07,0.18389983159175596,0.2502424215651642,0.11630369681243774,0.06634258997340822,0.06634258997340822,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-08-08,0.13012948058078788,0.25518598155538097,0.11813407219694715,0.1250565009745931,0.1250565009745931,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-08-11,0.1136247436500349,0.2214006374420301,0.13730862932736648,0.10777589379199519,0.10777589379199519,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-08-12,0.11829005031679649,0.2708983659654428,0.1399492866994053,0.15260831564864633,0.15260831564864633,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-08-13,0.15018794350483622,0.2638181738065278,0.10728210857383884,0.11363023030169156,0.11363023030169156,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-08-14,0.10704889761743291,0.24401295805718357,0.14652128217320629,0.13696406043975065,0.13696406043975065,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-08-15,0.15314527190859603,0.2634080278303395,0.12830269259978053,0.11026275592174348,0.11026275592174348,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-08-18,0.09794812825317573,0.2612977553683561,0.11860508162394273,0.16334962711518036,0.16334962711518036,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-08-19,0.16266753266804593,0.2335063679358975,0.1228956724306991,0.07083883526785156,0.07083883526785156,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-08-20,0.15821872843396986,0.2541489515843333,0.1289605175710374,0.09593022315036345,0.09593022315036345,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-08-21,0.14963887583306992,0.2167889499588433,0.12396940428001173,0.06715007412577337,0.06715007412577337,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
2025-08-22,0.22290300323578735,0.24817802147785778,0.1270497441858799,0.02527501824207043,0.02527501824207043,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-08-25,0.09944666569883581,0.26281550435273054,0.1261370868345007,0.16336883865389473,0.16336883865389473,0.9791316390037537,0.020868632942438126,CALM,0.9991937875747681,0,1
2025-08-26,0.13388058353866766,0.25540533943170385,0.10910135204990538,0.12152475589303618,0.12152475589303618,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-08-27,0.188814292339383,0.2287391924232599,0.11732836551131529,0.03992490008387692,0.03992490008387692,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-08-28,0.1292067083751451,0.2564197475187608,0.12173136551790889,0.12721303914361567,0.12721303914361567,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,1
2025-08-29,0.16425088735682272,0.26346360780208605,0.10190125117456451,0.09921272044526333,0.09921272044526333,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,1
2025-09-02,0.2044015454917294,0.23915128204610075,0.10833235917810867,0.03474973655437136,0.03474973655437136,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,1,0
2025-09-03,0.16301005447789607,0.1980706638155244,0.1368850598132632,0.035060609337628335,0.035060609337628335,0.9991940855979919,0.0008061978151090443,CALM,0.9991937875747681,0,0
